,country,year,population,gdp,co2,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,continent,latitude,longitude,co2_cum,co2_cum_total
3033,26.0,0.5726495726495706,0.0037784805097530096,0.000337072744082691,1.0288527263248752e-05,0.0,0.0,0.0,0.0,0.0,0.2107538880283992,-0.029461705807049408,2.2781933141724328e-06,0.22279779199476488
5856,51.0,0.8974358974358978,0.009762708197947854,0.006415734864979458,0.003055592708570673,0.001,0.002,0.003,0.0,5.0,-0.023383341868908364,-1.3852101703560598,0.0017432798231567664,0.7396640218894658
13948,121.0,0.7179487179487154,0.0023033962845095167,0.004084792282554042,0.0019315461329071954,0.001,0.002,0.004,0.0,4.0,-0.7243130899462551,3.01652947509924,0.00184859114635706,0.41448083189032875
12290,107.0,0.4102564102564088,9.087595440944819e-06,3.602235233879089e-05,7.69142329388499e-06,0.0,0.0,0.0,0.0,4.0,0.14365485677912207,2.9285808448096993,9.902791905959205e-06,0.11680425461164491
7027,62.0,0.0512820512820511,0.00024656980729363166,6.713267256808419e-05,9.988861420629856e-07,0.0,0.0,0.0,0.0,0.0,-0.015707430942527106,0.20402846421403226,1.8372526727197042e-07,0.009196894238788297
5067,44.0,0.8717948717948723,0.007258340335890759,0.01066604257298833,0.012383191503154832,0.001,0.004,0.005,0.0,2.0,0.8681949198132822,0.2677004524652266,0.02448348895668363,0.6845785661426981
20272,176.0,0.6324786324786302,0.0017425060081248166,0.0011035283119319405,0.0023789472359372066,0.0,0.001,0.001,0.0,1.0,0.6872474907337495,1.0365939935669948,0.001111246531214461,0.2920819428900053
9861,86.0,0.6752136752136728,0.0015147070206277431,0.0007355577363406194,0.00037727929585718966,0.0,0.0,0.0,0.0,1.0,0.54396161750245,0.6447530396469278,0.00013264964297036262,0.3519196924226184
20124,175.0,0.37606837606837473,0.01333227186588083,0.0017912941808844237,0.0007015177375708347,0.0,0.0,0.001,0.0,1.0,0.6799760773148105,0.609555635629769,0.0003334849819187041,0.10397438743248254
2200,19.0,0.29059829059828957,0.00018160158342614668,0.00014436673551224943,0.0,0.0,0.0,0.0,0.0,1.0,0.48082967426439555,1.5797311437107413,0.0,0.07320696867083536
16097,140.0,0.512820512820511,0.08490064980966072,0.03782314713958426,0.08835697313925242,0.011,0.026,0.038,0.001,2.0,1.1289891532975862,1.7059774198146975,0.033766733014935,0.17391533358811517
18484,161.0,0.28205128205128105,0.004340232320817856,0.000604678595055492,0.00016251877531364776,0.0,0.0,0.0,0.0,1.0,0.13186825040533495,1.4087212947608236,0.00014519020478501226,0.07077843746345286
12928,113.0,0.06837606837606813,0.00035442118577113686,3.9163506731298636e-05,1.997772284125971e-06,0.0,0.0,0.0,0.0,2.0,0.7502626836621503,0.34065509477087125,3.622012411933131e-07,0.012994613264224606
16590,144.0,0.7521367521367495,7.81245320612498e-05,1.5192006743910504e-06,6.592648537615705e-06,0.0,0.0,0.0,0.0,3.0,0.22522548972483267,-1.0694776721906498,3.3595477444017445e-06,0.46926661426647004
17565,153.0,0.09401709401709368,0.0021132488443219573,0.0034556893013861652,0.0013522920591248699,0.0,0.0,0.0,0.0,2.0,0.8506935871056778,0.3395165362146498,0.00039207234500506015,0.019028111183932356
7056,62.0,0.3076923076923066,0.00027345039839622037,6.713267256808419e-05,9.988861420629856e-07,0.0,0.0,0.0,0.0,0.0,-0.015707430942527106,0.20402846421403226,9.448728031129906e-07,0.07854882197849504
11964,104.0,0.5384615384615365,6.868806825599903e-05,0.00014990767254739724,3.995544568251943e-07,0.0,0.0,0.0,0.0,1.0,0.0649323620625588,1.278007138087382,6.719095488803489e-07,0.19294457363088385
12758,111.0,0.6153846153846132,0.0026867636173694685,0.0018232796298912307,0.0027445395639322592,0.0,0.0,0.001,0.0,2.0,0.8253306125140119,0.4985898497720462,0.0012375734003439926,0.27007762337230923
7908,69.0,0.5384615384615365,0.0031722905271616333,0.0009616820484606256,0.0001518306935935738,0.0,0.001,0.001,0.0,3.0,0.27201924177401854,-1.5768309597632995,3.88316475612686e-05,0.19294457363088385
19328,168.0,0.49572649572649397,0.0014094338644523037,0.0012014562122676469,0.0004301203727723216,0.0,0.0,0.0,0.0,1.0,0.6741888081159634,1.235966325998422,0.00015298278076401913,0.16208055947150216
19061,166.0,0.17094017094017033,0.0016359465771265092,0.0007603872590197254,3.995544568251943e-07,0.0,0.0,0.0,0.0,1.0,0.6045853009485737,0.6815407859331745,2.2047032072636449e-07,0.03912311191862355
6994,61.0,0.777777777777775,0.040164743242984746,0.09419957750171683,0.04173096580003638,0.004,0.012,0.016,0.001,2.0,0.8133819697724695,0.032957636950708344,0.06377944963804863,0.5136478746766776
17004,148.0,0.33333333333333215,0.0014531211180971266,0.0003001911855550277,0.0,0.0,0.0,0.0,0.0,0.0,0.25263746864103515,-0.2522517596029907,0.0,0.08731374179053404
16663,145.0,0.3675213675213662,5.303366403083216e-05,1.5192006743910504e-06,3.995544568251943e-07,0.0,0.0,0.0,0.0,4.0,-0.24032118276453576,-3.0040615811972655,4.6193781485523983e-07,0.1005562515222768
13924,121.0,0.512820512820511,0.0016870976283377636,0.002033143026128016,0.001151915499027035,0.001,0.002,0.003,0.0,4.0,-0.7243130899462551,3.01652947509924,0.0008468212526166153,0.17391533358811517
3398,29.0,0.7863247863247871,0.00859881668091138,0.001258531626158162,0.0002708979217274817,0.001,0.001,0.002,0.0,0.0,0.08050422281010798,0.2295732986230975,0.00020974601441103204,0.5283095092362843
9140,80.0,0.4017094017094003,0.0036404895991112283,0.00063586488851905,0.0014408932599258568,0.001,0.0,0.001,0.0,1.0,0.5776268266398801,0.7709988043694133,0.0003452407743774349,0.11335419678595096
5794,51.0,0.3675213675213662,0.002009071928982325,0.00033661612538974544,0.00010538248798764498,0.0,0.001,0.001,0.0,5.0,-0.023383341868908364,-1.3852101703560598,3.7847405058025904e-05,0.1005562515222768
4298,38.0,0.2991452991452981,0.0004596510879420587,7.675430779223001e-05,8.890086664360571e-06,0.0,0.0,0.0,0.0,0.0,-0.052035846712221626,0.4157769350979974,6.307025960779213e-06,0.0757543825745245
9660,84.0,0.9743589743589745,0.0019731065787669563,0.0010645581176258712,0.0007688426635458801,0.0,0.0,0.0,0.0,3.0,0.31738900935709957,-1.3507935481064268,0.0010995537302759379,0.9315850764062172
1022,9.0,0.264957264957264,0.004742541362246312,0.0019966352050771806,0.001808283582976623,0.0,0.001,0.001,0.0,2.0,0.8306714805954055,0.24652007739549028,0.002358730597404439,0.06643966052935749
13557,118.0,0.4017094017094003,9.033705205808131e-07,0.00027629823518417163,2.8967698119826584e-06,0.0,0.0,0.0,0.0,4.0,-0.009167003302225328,2.913520751766444,3.6535081720368974e-06,0.11335419678595096
9618,84.0,0.6153846153846132,0.0013567469415396538,0.0006961784671534514,0.0006275002744439676,0.0,0.0,0.0,0.0,3.0,0.31738900935709957,-1.3507935481064268,0.00018649951880777717,0.27007762337230923
18254,158.0,0.9487179487179489,0.034864116732909005,0.09155999727295068,0.062274857306617394,0.001,0.006,0.008,0.0,1.0,0.6394605730363503,2.2287177150778303,0.0330163963987496,0.8636511006540252
5938,52.0,0.5897435897435876,0.02410456256520758,0.003587327861842385,0.0019643095983668613,0.001,0.0,0.001,0.0,0.0,0.4582196022659125,0.5108150573868596,0.001030480903721703,0.23999689996971274
20216,176.0,0.1538461538461533,0.0006341157606228004,0.0010387527815143992,3.336279714490372e-05,0.0,0.0,0.0,0.0,1.0,0.6872474907337495,1.0365939935669948,3.766892908410456e-05,0.034751621401804114
8264,72.0,0.8290598290598297,0.0005341472471981185,0.00029370416453603697,0.0001803988372565752,0.0,0.0,0.0,0.0,5.0,0.0845037756907469,-1.0234905537258703,0.00015595650544714972,0.6047053755071617
5274,46.0,0.9658119658119659,0.003987503004797195,0.013969165681215758,0.004171648195097646,0.0,0.002,0.003,0.0,2.0,0.9716291404550806,0.18035060152450835,0.009856448519613188,0.9088431202751112
9748,85.0,0.7179487179487154,0.08542227324984589,0.16082628962526357,0.0936026237142962,0.003,0.012,0.015,0.001,1.0,0.6383514529486222,2.4301862909153287,0.05973917353193749,0.41448083189032875
13708,119.0,0.6837606837606813,0.01106063182058969,0.0008760132850509392,5.403974028560753e-05,0.001,0.001,0.001,0.0,1.0,0.4952903449637237,1.4660763988876409,1.9312150236959403e-05,0.3645850267604184
10246,89.0,0.982905982905983,8.139978200988619e-05,0.0003763357173771553,5.493873781346421e-06,0.0,0.0,0.0,0.0,4.0,0.006018963402378668,3.0310116866521963,5.564250951665389e-06,0.9542953371932664
14861,129.0,0.6581196581196558,0.05137242024280122,0.007249890111600492,0.002429291097497181,0.002,0.001,0.003,0.0,1.0,0.5293730246409261,1.2435034413613675,0.0011658339327676388,0.32680187094691204
17943,156.0,0.3076923076923066,0.0013024972018080396,0.0031232268449784394,4.794653481902331e-06,0.0,0.0,0.0,0.0,0.0,0.14604351613873082,0.856667217326065,4.5353894549423545e-06,0.07854882197849504
12720,111.0,0.29059829059828957,0.0014367867041943797,0.0018232796298912307,0.00029447163468016816,0.0,0.0,0.0,0.0,2.0,0.8253306125140119,0.4985898497720462,9.418282129696265e-05,0.07320696867083536
20873,181.0,0.8974358974358978,0.042815663472249944,0.12295259079396494,0.05697027244919191,0.005,0.031,0.038,0.002,2.0,0.9547361946181364,-0.05718702717452096,0.14437186619811615,0.7396640218894658
12425,108.0,0.7948717948717956,0.0015849040154675695,0.00019835196186002757,9.259674536923878e-05,0.0,-0.0,0.0,0.0,0.0,0.35349965341470574,-0.16126713657661734,6.352432348262142e-05,0.5430984222964947
13829,120.0,0.7094017094017069,0.010187899316848166,0.01886312058177541,0.013720400381534551,0.001,0.003,0.004,0.0,2.0,0.9118935145662922,0.09671300218789995,0.013739692015140305,0.40165739334233175
6719,59.0,0.44444444444444287,0.00022467831743343427,0.0003974805946381319,1.5782401044595173e-05,0.0,0.0,0.0,0.0,4.0,-0.31632294305135966,3.124353577546252,1.6957842169202865e-05,0.13263734210386904
20457,178.0,0.264957264957264,0.0029888268942951054,0.00034118545860086776,1.0588193105867647e-05,0.0,0.0,0.0,0.0,0.0,0.02676210033323466,0.5622867525983128,8.624588975081353e-06,0.06643966052935749
12907,112.0,0.8974358974358978,0.0018133617401809847,0.0007110924248966294,0.0008505515499666323,0.0,0.001,0.002,0.0,1.0,0.8172510994340946,1.8125239674291886,0.0007939372467557163,0.7396640218894658
1373,12.0,0.23931623931623847,8.358942735333481e-05,1.9072134938974263e-05,1.0987747562692841e-06,0.0,0.0,0.0,0.0,1.0,0.4564930457753526,0.8819927231893492,8.372622894251222e-07,0.058589965351230705
20756,180.0,0.9059829059829063,0.003472399573981524,0.020428794239787825,0.012156943791977567,0.001,0.001,0.002,0.0,1.0,0.418883362857818,0.9424687709793759,0.005803190911045937,0.7592892260952978
7705,67.0,0.8205128205128212,0.007659424792633938,0.010622717109153398,0.008901573854994295,0.001,0.001,0.002,0.0,2.0,0.6805975698628239,0.38375799032421853,0.004821205603944009,0.588697559459174
9437,83.0,0.07692307692307665,0.025340676215393758,0.007880552250127465,0.002567437050944492,0.0,0.001,0.001,0.0,2.0,0.7441809233132849,0.22120821302563975,0.00048465675647675665,0.014931851645025206
16998,148.0,0.28205128205128105,0.0013356304783505668,0.0003001911855550277,0.0,0.0,0.0,0.0,0.0,0.0,0.25263746864103515,-0.2522517596029907,0.0,0.07077843746345286
14516,126.0,0.6837606837606813,0.0013508821239762911,0.001006486264678733,0.0009097854981909674,0.0,0.0,0.0,0.0,2.0,0.7263557936321922,0.37903033843952505,0.0004303895618179672,0.3645850267604184
6577,58.0,0.017094017094017033,0.01254281041165611,0.0007263978616493646,3.995544568251943e-07,0.0,0.0,0.001,0.0,0.0,0.17822726711778786,0.6746067621119384,2.0997173402510902e-08,0.002770822664206812
9453,83.0,0.21367521367521292,0.02727039548221935,0.010203436622560645,0.0030933506047406537,0.0,0.001,0.001,0.0,2.0,0.7441809233132849,0.22120821302563975,0.00151811138488159,0.0508104466755807
20249,176.0,0.43589743589743435,0.0008759496089627748,0.0010387527815143992,0.0006037267842628685,0.0,0.0,0.0,0.0,1.0,0.6872474907337495,1.0365939935669948,0.00023838878357873222,0.12843642388982499
16936,147.0,0.6923076923076898,0.0075703704699885185,0.012933244751664429,0.017510973513435172,0.001,0.001,0.002,0.0,1.0,0.4472277368030087,0.7391963799066491,0.004026659439159619,0.3769623834781447
12347,107.0,0.8974358974358978,3.718071683410905e-05,3.602235233879089e-05,1.1387302019518037e-05,0.0,0.0,0.0,0.0,4.0,0.14365485677912207,2.9285808448096993,2.2104774299493355e-05,0.7396640218894658
2923,25.0,0.42735042735042583,0.005073984744470023,0.0010829758678558396,0.0007489648293188267,0.0,0.0,0.001,0.0,2.0,0.7436393720810006,0.4448087087144153,0.0003107529170638107,0.12427716349894262
17841,155.0,0.43589743589743435,7.460535789041574e-05,0.0031232268449784394,3.995544568251943e-07,0.0,0.0,0.0,0.0,4.0,-0.1519377897286885,2.7769422239705395,5.459265084652835e-07,0.12843642388982499
15975,139.0,0.47863247863247693,0.012526722049221685,0.001220710640362959,0.004073357798718649,0.001,0.001,0.002,0.0,2.0,0.80259337233557,0.4308506265171499,0.0023405916642313448,0.15132185504692863
19900,173.0,0.47863247863247693,0.0005401198452317544,0.0003378395045776718,0.00028757932029993354,0.0,0.0,0.0,0.0,3.0,0.18756513291779567,-1.0661170511879101,0.0005480892173257421,0.15132185504692863
1120,10.0,0.09401709401709368,0.0015371771214336186,0.002208149000841384,0.00013215263659493298,0.0,0.0,0.0,0.0,1.0,0.7050018298603816,0.8340448669362942,3.53093717229974e-05,0.019028111183932356
15874,138.0,0.6239316239316217,0.00011474365591867123,0.0005619887383816366,0.0012443124671678613,0.0,0.0,0.0,0.0,1.0,0.44215644878721944,0.8941239640225643,0.00026993966126268016,0.28109213160734775
12390,108.0,0.49572649572649397,0.0005627842345169385,4.9066766938348747e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.35349965341470574,-0.16126713657661734,0.0,0.16208055947150216
14234,124.0,0.29059829059828957,0.020126466951851947,0.002168209169137331,6.992202994440898e-05,0.0,0.001,0.001,0.0,0.0,0.16755223476465708,0.13962585321268506,3.115980532932618e-05,0.07320696867083536
8705,76.0,0.7008547008546984,0.00016456517830254025,0.0003363613639714853,0.00015922245104483992,0.0,0.0,0.0,0.0,2.0,1.134187939360563,-0.3160075917261216,0.00013480710253747062,0.38926343093786253
8616,75.0,0.9487179487179489,0.007056306553445353,0.011829720250593326,0.005019702529709122,0.0,0.002,0.003,0.0,2.0,0.823477032705821,0.34044555926752307,0.011640077036109555,0.8636511006540252
16828,146.0,0.777777777777775,8.592656176136807e-05,1.2072693336199352e-05,4.794653481902331e-06,0.0,0.0,0.0,0.0,0.0,0.01695254883089986,0.12256661938592778,3.0577133767406505e-06,0.5136478746766776
18397,160.0,0.5470085470085451,0.02251032206650258,0.012539966068993868,0.006425235220205949,0.001,0.001,0.002,0.0,2.0,0.6863693771898276,-0.08443866443767199,0.004276386696375707,0.19993694383794014
21758,190.0,0.11111111111111072,0.0009680735477648622,0.00017849126276695546,5.8235062082272056e-05,0.0,0.0,0.0,0.0,0.0,-0.3221091755246312,0.5191803244985596,1.1070759676473873e-05,0.023543866394825377
4500,40.0,0.02564102564102555,0.0010843353483338972,0.00026715388797558494,0.0,0.0,0.0,0.0,0.0,0.0,0.13944721876374344,-0.0971789867825897,0.0,0.004296575339498965
13689,119.0,0.5213675213675195,0.007348375318999258,0.0005703693839801959,8.090977750710185e-06,0.0,0.0,0.001,0.0,1.0,0.4952903449637237,1.4660763988876409,4.97370544971977e-06,0.18000323863869222
15651,136.0,0.7350427350427324,0.026544403252426865,0.0197148726321694,0.0451345704405018,0.006,0.007,0.014,0.001,2.0,0.9113399528507603,0.33395866436603844,0.03899283498753965,0.4411882825252452
21141,184.0,0.17094017094017033,0.0033228846620049868,0.006075399945726761,8.061011166448295e-05,0.0,0.0,0.0,0.0,1.0,0.7212351477051564,1.116187096911696,0.00011911958935911966,0.03912311191862355
16092,140.0,0.4700854700854684,0.07868678802964599,0.03782314713958426,0.06302941589833178,0.01,0.023,0.034,0.001,2.0,1.1289891532975862,1.7059774198146975,0.02329138755998945,0.14618685079371638
11101,97.0,0.22222222222222143,0.0005137079573584466,3.10684553830236e-05,1.4284071831500694e-05,0.0,0.0,0.0,0.0,0.0,0.46815747037485395,0.31631775418749347,1.0133760813386823e-05,0.053260608790771616
8621,75.0,0.9914529914529915,0.006958353251181967,0.012993672004290144,0.00471264492963896,0.0,0.002,0.003,0.0,2.0,0.823477032705821,0.34044555926752307,0.012238961040542645,0.9769820005657622
2432,21.0,0.264957264957264,0.0016422474801452542,0.00029793256316992676,0.00013734684453366053,0.0,0.0,0.0,0.0,2.0,0.7732741918605675,0.3071106955789349,5.105987642155589e-05,0.06643966052935749
10044,88.0,0.264957264957264,0.002998237122064829,0.00035867980429400465,9.07987503135254e-05,0.0,0.0,0.0,0.0,0.0,0.02516709454438535,0.6707544225177174,6.441670335222813e-05,0.06643966052935749
899,8.0,0.22222222222222143,0.004189709803260671,0.003062101583938599,0.0029554044285217554,0.002,0.002,0.005,0.001,4.0,-0.4324246709016828,2.3519184335249586,0.0013971545428497509,0.053260608790771616
12213,106.0,0.760683760683758,0.0002552638622016704,0.00025203807295772157,0.00021665840421346158,0.0,0.0,0.0,0.0,2.0,0.6263742217139322,0.25215977900608133,0.00011050812361741488,0.4838085984524505
14827,129.0,0.3675213675213662,0.023431104096606835,0.0022978313126322827,6.332938140679329e-05,0.001,0.0,0.001,0.0,1.0,0.5293730246409261,1.2435034413613675,7.321714365455552e-05,0.1005562515222768
21028,183.0,0.2051282051282044,0.0010789356885896092,0.00036008493951263706,7.5915346796786904e-06,0.0,0.0,0.001,0.0,5.0,-0.5737866746798259,-0.9777361085943328,4.986828683096339e-06,0.04831598384812251
9718,85.0,0.4615384615384599,0.06317289550177761,0.02078295275539289,0.014237523737280558,0.001,0.004,0.005,0.0,1.0,0.6383514529486222,2.4301862909153287,0.01180713579699328,0.1413606900566129
6802,60.0,0.14529914529914478,0.0021728691714341672,0.000445091672821699,1.2086522318962125e-05,0.0,0.0,0.001,0.0,2.0,1.1038645121419264,0.4524053363141955,3.638022756652545e-05,0.032405950032336414
5480,48.0,0.7094017094017069,4.9897394162285114e-05,8.2888043985989e-06,3.995544568251942e-06,0.0,0.0,0.0,0.0,3.0,0.2689781678680389,-1.071027610087554,2.199453913913017e-06,0.40165739334233175
13836,120.0,0.7692307692307665,0.010595549873293527,0.02340484109276239,0.016248381429867554,0.002,0.003,0.005,0.0,2.0,0.9118935145662922,0.09671300218789995,0.01651257611002922,0.4985788686821973
20841,181.0,0.6239316239316217,0.039825387923344516,0.06130192588610004,0.06588423249234779,0.006,0.023,0.029,0.001,2.0,0.9547361946181364,-0.05718702717452096,0.09577913402953522,0.28109213160734775
7217,63.0,0.6752136752136728,0.0004915675797017628,4.621670186445223e-05,1.4683626288325887e-05,0.0,0.0,0.0,0.0,0.0,0.23509693234777243,-0.2703523109666946,5.540629131587564e-06,0.3519196924226184
3558,31.0,0.13675213675213627,0.00011434444272943497,5.513275975497949e-06,1.0288527263248752e-05,0.0,0.0,0.0,0.0,0.0,0.27925364374083983,-0.41902553563335626,4.595756328474573e-06,0.03003285085835588
17704,154.0,0.27350427350427253,0.0008752291816088423,0.00033057031210998274,0.00010328482708931272,0.0,0.0,0.0,0.0,2.0,0.8049448806167208,0.2585763458653568,4.497857007485367e-05,0.06855598829958474
11595,101.0,0.4102564102564088,0.002694050853507623,0.0003957092380599856,3.995544568251943e-07,0.0,0.001,0.001,0.0,0.0,-0.3303028697895431,0.8105595664231429,6.010440886468746e-07,0.11680425461164491
7591,66.0,0.8547008547008552,0.013943094990529878,0.002245773169239015,0.0005307082072780642,0.0,0.001,0.001,0.0,0.0,0.14015043460865223,-0.01885002890576605,0.00043083050245941993,0.6515340485216047
16201,141.0,0.4529914529914514,0.0016855029028269425,0.00015757494247647168,2.8967698119826584e-06,0.0,0.0,0.0,0.0,0.0,-0.0342898397874386,0.5247233924644553,2.165333507133937e-06,0.13695571494781694
16470,143.0,0.7350427350427324,9.423629420303725e-05,2.8614515910589874e-05,1.318529707523141e-05,0.0,0.0,0.0,0.0,3.0,0.2412926225542203,-1.0642151397220732,5.8372142058980315e-06,0.4411882825252452
19146,166.0,0.8974358974358978,0.013175903675975396,0.007343695450721696,0.005069447059583858,0.001,0.001,0.002,0.0,1.0,0.6045853009485737,0.6815407859331745,0.003255719346573003,0.7396640218894658
10170,89.0,0.33333333333333215,2.385848344268651e-05,0.0003763357173771553,6.992202994440899e-07,0.0,0.0,0.0,0.0,4.0,0.006018963402378668,3.0310116866521963,7.349010690878817e-07,0.08731374179053404
15701,137.0,0.1538461538461533,0.004246636327698088,0.0006242861641356124,0.00010947792117010323,0.0,0.0,0.0,0.0,2.0,0.6922353642285982,-0.14198867646337646,0.0001406863110901737,0.034751621401804114
5319,47.0,0.34188034188034067,3.6485107351621e-05,1.2704443206932686e-05,1.0987747562692841e-06,0.0,-0.0,0.0,0.0,0.0,0.20620361046492747,0.7477916604698109,1.183715650566552e-06,0.09055743635758436
8143,71.0,0.529914529914528,0.00041728556322216713,2.9270511996490885e-05,3.995544568251942e-06,0.0,0.0,0.0,0.0,0.0,0.2062144035810218,-0.2659027336650752,1.396312031266975e-06,0.18630524236312673
17266,150.0,0.5555555555555536,3.2774481029643454e-05,6.308267429527602e-06,6.992202994440899e-07,0.0,0.0,0.0,0.0,0.0,-0.08128866976906311,0.9678551382190064,1.2125867639950047e-06,0.2072467259595217
20922,182.0,0.3076923076923066,0.08886270385999666,0.07737410961645784,0.17115035024444245,0.014,0.068,0.084,0.002,3.0,0.6943570842057607,-1.7531113609697069,0.13590744103710248,0.07854882197849504
17260,150.0,0.5042735042735025,2.8680950405378905e-05,4.216208613197634e-06,6.992202994440899e-07,0.0,0.0,0.0,0.0,0.0,-0.08128866976906311,0.9678551382190064,1.1023516036318223e-06,0.16782857472242502
2348,20.0,0.5555555555555536,0.0029168749214031303,0.0006283751650123411,0.00015073191883730453,0.0,0.001,0.002,0.0,5.0,-0.2976985346033282,-1.1343109239863047,4.5361768489449494e-05,0.2072467259595217
8539,75.0,0.29059829059828957,0.006285428721358297,0.0019144205345568515,0.0010561223180031948,0.0,0.0,0.001,0.0,2.0,0.823477032705821,0.34044555926752307,0.0009909406015580996,0.07320696867083536
12679,110.0,0.9487179487179489,0.08094069322400287,0.09763913177308096,0.048286655550395755,0.007,0.011,0.019,0.001,3.0,0.4129189235412717,-1.7803703966835573,0.04159092548779269,0.8636511006540252
1659,14.0,0.6666666666666643,0.0001766309183168284,0.00015382731316054035,6.292982694996809e-05,0.0,0.0,0.0,0.0,3.0,0.22951137434123675,-1.0389077695750464,2.3152008322943583e-05,0.33918311669661516
18073,157.0,0.4102564102564088,0.008867342504530964,0.0031232268449784394,0.005703440093951235,0.001,0.002,0.002,0.0,0.0,-0.5029449611279014,0.43618638601982307,0.003521514690735363,0.11680425461164491
19164,167.0,0.04273504273504258,0.0021296406938700473,0.00017095303408455717,2.5271819394193538e-05,0.0,0.0,0.0,0.0,1.0,0.41842414229700886,2.111534548061716,3.230940057311365e-06,0.007483103935312525
1111,10.0,0.017094017094017033,0.0014013900377761116,0.002208149000841384,9.859006222161668e-05,0.0,0.0,0.0,0.0,1.0,0.7050018298603816,0.8340448669362942,7.884438612642843e-06,0.002770822664206812
7347,64.0,0.777777777777775,0.0037724455124997416,0.002940672124844881,0.0015854320846823708,0.0,0.0,0.001,0.0,1.0,0.7274683677265099,0.7684471871082044,0.0011995658918387724,0.5136478746766776
17369,151.0,0.42735042735042583,0.0014173642380018922,0.00010426689499289672,1.5782401044595173e-05,0.0,0.0,0.0,0.0,0.0,0.150797056492219,-0.20664745292969738,4.146941746995903e-07,0.12427716349894262
20336,177.0,0.23076923076922995,1.6280523667610258e-06,0.00034118545860086776,0.0,0.0,0.0,0.0,0.0,4.0,-0.15080554402837146,3.1269020744760536,0.0,0.05593357925218767
4969,44.0,0.03418803418803407,0.006816461680231148,0.004872745664723413,0.0036691085770257587,0.0,0.0,0.001,0.0,2.0,0.8681949198132822,0.2677004524652266,0.00046658606411722076,0.005840920199875987
7202,63.0,0.5470085470085451,0.0003151607313099764,2.6079384891822138e-05,2.8967698119826584e-06,0.0,0.0,0.0,0.0,0.0,0.23509693234777243,-0.2703523109666946,2.7296325423264175e-06,0.19993694383794014
18907,164.0,0.8717948717948723,0.006327911953697039,0.018060558664242398,0.005662186096284034,0.001,0.002,0.003,0.0,2.0,1.0415247284727915,0.25343678929587576,0.010485266619378234,0.6845785661426981
4400,39.0,0.16239316239316182,0.0003190379919116529,5.9026918764002026e-05,2.8568143663001388e-05,0.0,0.0,0.0,0.0,3.0,0.17930750549705393,-1.4673665480160443,1.5012978982795295e-05,0.03673889141930676
4478,39.0,0.8290598290598297,0.002650196965583101,0.0017907651394486771,0.0004910524274381638,0.0,0.001,0.001,0.0,3.0,0.17930750549705393,-1.4673665480160443,0.00027427295292362336,0.6047053755071617
3215,28.0,0.17094017094017033,0.0020515026892500136,0.00019253897342357362,1.0288527263248752e-05,0.0,0.0,0.0,0.0,1.0,0.21892226105652315,1.8293579787332808,5.677110758703885e-06,0.03912311191862355
5063,44.0,0.8376068376068382,0.007276540344644093,0.009147153890296406,0.012546908941838956,0.001,0.004,0.005,0.0,2.0,0.8681949198132822,0.2677004524652266,0.023184231110176413,0.6203894989472758
4735,42.0,0.0512820512820511,0.0014313338632969963,0.0002125655951761884,7.5915346796786904e-06,0.0,0.0,0.0,0.0,3.0,0.4016549560119942,-1.4107998091123528,1.396312031266975e-06,0.009196894238788297
1654,14.0,0.6239316239316217,0.0001721147747959656,0.00014480542331292068,4.794653481902331e-05,0.0,0.0,0.0,0.0,3.0,0.22951137434123675,-1.0389077695750464,1.577675116531163e-05,0.28109213160734775
17741,154.0,0.5897435897435876,0.0012240521646641348,0.0011138898331618336,0.0006876332201961594,0.0,0.0,0.0,0.0,2.0,0.8049448806167208,0.2585763458653568,0.00031529880510545435,0.23999689996971274
1652,14.0,0.6068376068376047,0.00017048884967532839,0.0001413308358943756,4.83460892758485e-05,0.0,0.0,0.0,0.0,3.0,0.22951137434123675,-1.0389077695750464,1.3199348130153416e-05,0.2596175767452415
20322,177.0,0.08547008547008517,1.3912189649761029e-06,0.00034118545860086776,0.0,0.0,0.0,0.0,0.0,4.0,-0.15080554402837146,3.1269020744760536,0.0,0.016964859770609755
5682,50.0,0.4188034188034173,0.000291258284780731,8.462118453063138e-05,0.0,0.0,0.0,0.0,0.0,1.0,-0.15261712074278375,2.200222827428606,0.0,0.1204173405778438
1840,16.0,0.19658119658119588,0.005442338683270118,0.0031362976643098985,0.007180393143605566,0.0,0.001,0.002,0.0,2.0,0.8838396358397974,0.08144953327556093,0.0032933594045436794,0.045844211483106606
16422,143.0,0.32478632478632363,5.148361068861108e-05,2.6895541826887844e-06,3.995544568251943e-07,0.0,0.0,0.0,0.0,3.0,0.2412926225542203,-1.0642151397220732,4.094448813489626e-07,0.0843431710870864
356,3.0,0.44444444444444287,2.5200775746814837e-06,0.0003900569721786536,0.0,0.0,-0.0,0.0,0.0,2.0,0.7424755725731368,0.02745757738824011,0.0,0.13263734210386904
13950,121.0,0.7350427350427324,0.002325613243026658,0.004202911620276875,0.002292044141577727,0.002,0.002,0.004,0.0,4.0,-0.7243130899462551,3.01652947509924,0.0019661858159978223,0.4411882825252452
14743,128.0,0.6581196581196558,0.0006127979181339923,0.00039713966006089935,0.0008490532207535377,0.0,0.0,0.0,0.0,1.0,0.36651964382830454,0.9949020780314957,8.967105366209812e-05,0.32680187094691204
